Stname,Cases2000,Cases2001,Cases2002,Cases2003,Cases2004,Cases2005,Cases2006,Cases2007,Cases2008,Cases2009,Cases2010,Cases2011,Cases2012,Cases2013,Cases2014,Cases2015,Cases2016,Cases2017,Cases2018,Cases2019,State,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,1,0,0,0,2,2,0,1,1,0,0,2,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,6,27,7,5,5,3,3,2,19,22,17,5,2,5,2,4,5,4,2,0,,,,,,,,,,,,,,,,,,,,,
Texas,2,1,2,0,1,1,1,0,2,6,1,0,3,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,4,7,38,12,27,17,2,2,8,8,4,9,3,6,4,4,5,4,5,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,3,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,0,0,0,0,1,2,2,2,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,1,0,0,0,0,0,2,0,1,1,0,0,1,0,0,2,1,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,2,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,1,0,2,1,2,1,0,2,1,1,2,3,1,1,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,
Texas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,1,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,1,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Texas,0,0,0,1,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,20,,,,,,,,,,,,,,,,,,,,,
Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Utah,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,2,2,1,,,,,,,,,,,,,,,,,,,,,
Utah,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Utah,1,0,1,0,0,0,0,1,0,0,0,1,3,2,2,0,2,6,1,4,,,,,,,,,,,,,,,,,,,,,
Utah,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Utah,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
Utah,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Utah,1,0,1,1,1,1,1,3,0,5,0,2,1,8,4,3,10,7,14,8,,,,,,,,,,,,,,,,,,,,,
Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Utah,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Utah,0,0,1,0,0,0,1,0,1,0,2,2,0,0,1,1,4,3,2,1,,,,,,,,,,,,,,,,,,,,,
Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
Utah,1,1,0,0,0,0,2,1,1,2,0,2,1,4,3,2,2,2,2,4,,,,,,,,,,,,,,,,,,,,,
Utah,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Utah,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,4,1,,,,,,,,,,,,,,,,,,,,,
Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Utah,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,,
Vermont,3,0,1,1,4,8,7,8,27,38,22,44,29,57,42,43,54,91,31,80,,,,,,,,,,,,,,,,,,,,,
Vermont,10,2,7,8,15,22,47,50,124,104,91,174,128,168,108,144,107,140,79,83,,,,,,,,,,,,,,,,,,,,,
Vermont,0,0,2,0,1,1,1,1,5,2,2,3,6,7,7,6,13,13,10,22,,,,,,,,,,,,,,,,,,,,,
Vermont,3,5,7,9,8,4,11,13,40,39,31,56,68,104,60,72,92,184,95,207,,,,,,,,,,,,,,,,,,,,,
Vermont,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,3,1,0,,,,,,,,,,,,,,,,,,,,,
Vermont,2,1,0,1,2,0,0,2,4,2,6,8,12,13,15,13,23,43,22,45,,,,,,,,,,,,,,,,,,,,,
Vermont,0,0,1,0,0,0,1,0,3,4,1,5,5,8,9,9,11,14,11,26,,,,,,,,,,,,,,,,,,,,,
Vermont,0,1,1,2,0,0,0,4,4,2,4,5,3,7,9,7,12,20,6,21,,,,,,,,,,,,,,,,,,,,,
Vermont,3,2,3,2,3,0,3,2,10,11,9,17,19,34,28,26,39,23,16,40,,,,,,,,,,,,,,,,,,,,,
Vermont,0,0,1,2,0,1,1,2,2,2,1,2,2,5,1,2,4,4,1,0,,,,,,,,,,,,,,,,,,,,,
Vermont,3,4,3,2,2,3,12,16,61,75,73,116,98,178,100,140,116,204,110,184,,,,,,,,,,,,,,,,,,,,,
Vermont,2,1,3,6,4,2,2,6,9,12,7,15,12,11,23,20,32,60,36,62,,,,,,,,,,,,,,,,,,,,,
Vermont,7,1,3,7,5,9,16,22,75,68,58,85,69,113,83,107,95,124,78,133,,,,,,,,,,,,,,,,,,,,,
Vermont,6,1,5,3,5,4,4,11,39,49,51,93,71,185,113,121,144,166,79,161,,,,,,,,,,,,,,,,,,,,,
Vermont,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,18,3,1,0,,,,,,,,,,,,,,,,,,,,,
Virginia,2,4,5,10,31,10,1,12,17,9,3,4,7,7,3,6,5,7,1,1,,,,,,,,,,,,,,,,,,,,,
Virginia,3,4,7,4,8,0,4,3,16,26,43,43,31,30,32,37,25,42,22,20,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,5,0,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,0,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,1,0,1,1,5,6,13,5,4,9,4,4,2,7,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,0,0,0,1,3,0,4,1,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,,
Virginia,5,2,3,8,7,16,11,30,33,31,16,21,10,34,28,24,5,1,10,12,,,,,,,,,,,,,,,,,,,,,
Virginia,1,0,0,1,1,0,0,5,9,15,35,35,25,17,27,43,14,50,39,25,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,,,,,,,,,,,,,,,,,,,,,
Virginia,3,0,0,0,0,1,2,3,2,0,5,11,19,10,5,10,14,6,5,22,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5,4,1,3,12,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
Virginia,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,2,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,1,0,0,2,2,1,1,0,2,9,5,2,2,5,3,1,2,10,,,,,,,,,,,,,,,,,,,,,
Virginia,0,1,0,0,0,0,2,4,4,0,0,2,2,5,3,7,5,2,4,3,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,1,0,0,0,0,1,0,0,0,3,8,20,31,35,31,78,44,34,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,
Virginia,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,
Virginia,0,3,4,4,1,4,2,10,16,15,6,14,13,18,18,18,22,20,6,12,,,,,,,,,,,,,,,,,,,,,
Virginia,0,1,0,1,1,0,6,11,14,9,22,17,8,12,9,9,14,9,11,8,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,4,6,12,6,9,11,9,16,9,6,10,4,14,23,12,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,1,2,0,2,1,0,1,1,0,0,1,1,2,5,0,1,,,,,,,,,,,,,,,,,,,,,
Virginia,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Virginia,19,37,69,3,1,10,102,209,190,232,203,126,148,243,274,191,208,175,118,113,,,,,,,,,,,,,,,,,,,,,
Virginia,1,2,3,8,3,25,8,40,38,22,21,17,29,27,23,29,19,31,38,32,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,2,5,11,14,8,33,50,47,53,73,52,34,32,,,,,,,,,,,,,,,,,,,,,
Virginia,0,1,1,0,3,1,0,1,0,5,2,2,3,7,8,3,11,8,1,12,,,,,,,,,,,,,,,,,,,,,
Virginia,1,0,0,0,1,0,0,0,1,0,0,0,2,2,1,3,1,3,3,1,,,,,,,,,,,,,,,,,,,,,
Virginia,0,1,2,2,0,0,3,39,51,16,77,44,58,33,30,37,38,56,38,42,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,0,0,0,3,0,10,6,16,12,20,11,16,7,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,2,2,3,0,2,,,,,,,,,,,,,,,,,,,,,
Virginia,1,0,0,1,0,0,1,1,2,0,3,1,1,2,1,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,,
Virginia,1,0,0,0,0,0,0,0,0,0,0,2,0,8,8,13,12,21,23,10,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,3,0,0,1,0,1,4,8,10,6,7,7,7,11,9,6,9,7,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Virginia,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,
Virginia,2,3,0,1,2,2,0,3,2,8,5,6,1,6,3,1,3,8,0,1,,,,,,,,,,,,,,,,,,,,,
Virginia,3,0,2,3,3,2,1,9,4,5,9,6,15,19,5,10,9,12,7,4,,,,,,,,,,,,,,,,,,,,,
Virginia,3,1,0,1,1,0,0,0,1,0,0,0,2,3,2,3,3,3,4,3,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,,
Virginia,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,3,0,0,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,3,1,0,1,6,4,6,8,4,2,2,1,2,0,0,1,2,,,,,,,,,,,,,,,,,,,,,
Virginia,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,
Virginia,0,1,1,1,1,5,3,8,6,0,3,6,6,5,6,8,5,7,2,9,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,2,0,1,0,1,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,4,5,0,0,0,0,0,1,3,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
Virginia,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,
Virginia,61,55,65,65,72,106,109,290,230,201,221,261,219,167,193,194,170,218,136,161,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,1,0,2,0,0,1,1,0,4,9,4,5,7,9,6,7,7,5,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
Virginia,1,0,0,0,0,1,0,0,0,3,1,4,8,6,5,5,8,4,4,3,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,,
Virginia,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,
Virginia,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,4,0,1,,,,,,,,,,,,,,,,,,,,,
Virginia,3,1,2,0,0,2,1,4,24,13,33,11,44,54,72,92,98,53,53,31,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,1,2,6,7,5,3,5,7,5,4,7,8,4,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,
Virginia,2,1,5,5,7,2,0,3,8,6,2,5,2,1,1,1,2,1,1,0,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,1,0,0,0,0,1,1,4,0,0,1,2,1,1,2,2,0,1,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,1,0,1,0,0,3,0,3,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,1,1,4,5,2,1,3,7,5,4,5,6,10,5,6,,,,,,,,,,,,,,,,,,,,,
Virginia,1,0,0,2,0,0,2,1,0,4,7,9,6,9,12,18,6,11,10,7,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,1,0,5,3,2,,,,,,,,,,,,,,,,,,,,,
Virginia,2,1,0,0,0,0,0,0,0,2,1,1,8,5,5,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,4,0,1,1,0,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,1,0,1,0,0,1,3,1,1,1,5,3,1,2,0,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,1,2,3,4,1,3,0,2,1,1,3,1,0,1,0,1,2,0,,,,,,,,,,,,,,,,,,,,,
Virginia,6,13,23,22,26,26,30,78,68,45,25,27,29,53,49,62,55,66,39,27,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,1,0,0,0,3,2,6,20,1,21,28,42,61,65,36,22,31,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,4,0,0,2,6,3,5,5,1,10,6,3,9,4,5,4,4,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,1,0,0,1,0,1,1,1,2,2,5,13,12,14,20,18,23,38,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,1,2,0,2,5,4,0,4,0,12,12,7,8,14,14,,,,,,,,,,,,,,,,,,,,,
Virginia,1,2,0,2,2,0,1,8,10,14,25,24,28,24,28,33,11,32,27,14,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,
Virginia,0,1,0,0,0,0,0,3,16,11,21,16,22,18,9,17,14,19,12,21,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,7,5,6,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,
Virginia,2,2,10,2,1,1,3,12,10,7,3,3,12,21,14,21,19,7,4,9,,,,,,,,,,,,,,,,,,,,,
Virginia,3,1,5,1,3,3,2,12,5,4,5,5,15,15,8,20,12,17,12,13,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,,,,,,,,,,,,,,,,,,,,,
Virginia,3,4,2,3,0,5,3,23,48,5,40,24,35,25,25,21,18,20,23,22,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,2,1,0,0,1,1,1,1,1,0,1,0,4,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,1,0,0,0,2,1,1,5,13,16,28,12,40,29,23,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,3,3,3,3,5,3,2,2,2,2,3,1,2,1,3,0,1,,,,,,,,,,,,,,,,,,,,,
Virginia,0,1,4,6,0,1,3,9,7,8,10,4,3,12,17,13,7,18,16,18,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Virginia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,1,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,1,5,15,9,9,9,4,6,18,11,19,14,13,,,,,,,,,,,,,,,,,,,,,
Virginia,1,2,7,5,2,1,3,11,7,5,8,2,6,5,5,5,1,4,6,7,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,1,1,1,0,0,0,1,0,0,0,1,3,1,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,,,,,,,,,,,,,,,,,,,,,
Virginia,0,1,0,0,0,0,1,0,0,2,0,3,2,2,4,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,0,1,2,0,2,0,2,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,1,0,3,1,1,1,0,0,0,0,3,3,6,7,5,1,1,1,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,1,0,0,0,0,1,3,6,8,12,28,28,9,,,,,,,,,,,,,,,,,,,,,
Virginia,1,0,2,1,3,5,2,1,2,3,0,0,2,2,3,4,2,1,0,3,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,1,3,4,2,6,3,3,2,7,1,6,6,6,,,,,,,,,,,,,,,,,,,,,
Virginia,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,3,1,1,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,1,0,1,7,8,12,2,0,27,34,31,22,14,21,17,10,5,13,,,,,,,,,,,,,,,,,,,,,
Virginia,0,0,0,0,0,0,0,0,0,3,1,1,1,3,0,3,5,6,4,4,,,,,,,,,,,,,,,,,,,,,
